2022-12-09 03:07:52.691978,172.173.248.230,20,Upload,6880f9c5-f315-466d-9994-758517fa2dfb,34460647.pdf,1670580450.0882776,1670580472.691978,22.603700399398804,TRANSFER COMPLETED
2022-12-09 03:08:34.596681,172.173.248.230,20,Upload,bec04670-7dba-4851-96d5-2ed16fbd8e91,34460647.pdf,1670580489.152958,1670580514.2576559,25.104697942733765,TRANSFER COMPLETED
2022-12-09 14:13:32.886827,172.173.248.230,20,Download,6880f9c5-f315-466d-9994-758517fa2dfb,34460647.pdf,1670620393.5438287,1670620412.80208,19.258251190185547,TRANSFER COMPLETED
2022-12-09 14:26:27.517170,172.173.248.230,20,Upload,12a4030c-a29d-4bdf-9ff9-9c9d5f9c9245,34460647.pdf,1670621149.8229105,1670621187.5080066,37.68509602546692,TRANSFER COMPLETED
2022-12-09 14:27:27.722512,172.173.248.230,20,Upload,a595908f-a898-433b-9d8b-d75041789fb0,34460647.pdf,1670621218.4363496,1670621247.7225125,29.286162853240967,TRANSFER COMPLETED
2022-12-09 14:28:31.724526,172.173.248.230,20,Upload,df16bc36-bc4d-4453-88a3-a3c6c83557db,34460647.pdf,1670621275.0201244,1670621311.7245266,36.70440220832825,TRANSFER COMPLETED
2022-12-09 14:29:43.482128,172.173.248.230,20,Upload,fd641b53-a108-4f72-8604-afdb73d0b54c,34460647.pdf,1670621353.2553077,1670621383.4632468,30.20793914794922,TRANSFER COMPLETED
2022-12-09 14:31:11.581845,172.173.248.230,20,Upload,5cec6618-010b-45f1-ac2e-675b3c807743,34460647.pdf,1670621432.9921196,1670621471.548342,38.556222438812256,TRANSFER COMPLETED
2022-12-09 14:44:35.935973,172.173.248.230,20,Upload,c86fb0e5-06bb-4c2f-970e-062773936d70,34460647.pdf,1670622234.143004,1670622275.9359734,41.79296946525574,TRANSFER COMPLETED
2022-12-09 14:45:57.129397,172.173.248.230,20,Upload,928c9c3e-314f-4d10-9178-a634c97584f2,34460647.pdf,1670622313.287761,1670622357.0359535,43.74819254875183,TRANSFER COMPLETED
2022-12-09 14:47:46.530930,172.173.248.230,20,Upload,9d1c345d-0ed2-401d-9741-b51a98065ad2,34460647.pdf,1670622424.6283827,1670622466.5309305,41.90254783630371,TRANSFER COMPLETED
2022-12-09 14:48:59.868544,172.173.248.230,20,Upload,47081aa5-dc50-4406-96b7-7b4b688cfbce,34460647.pdf,1670622495.0265548,1670622539.8685443,44.841989517211914,TRANSFER COMPLETED
2022-12-09 14:50:05.315851,172.173.248.230,20,Upload,550f397b-200f-4aff-b6bf-52e7a091c2bb,34460647.pdf,1670622561.0846424,1670622605.2226057,44.13796329498291,TRANSFER COMPLETED
2022-12-09 15:08:37.630135,172.173.248.230,20,Upload,6fef8f48-e6a0-4491-b336-e1c58a9f940c,34460647.pdf,1670623679.6883397,1670623717.630135,37.941795349121094,TRANSFER COMPLETED
2022-12-09 15:10:05.932322,172.173.248.230,20,Upload,f3bccf83-089e-4294-afa2-fbe3f18734d3,34460647.pdf,1670623771.0493183,1670623805.9323227,34.88300442695618,TRANSFER COMPLETED
